date,soybean_oil_usd_mt,maize_usd_mt,wheat_usd_mt,dap_fertiliser_usd_mt,mop_potash_usd_mt,wheat_usd_mt_mom_pct,wheat_usd_mt_yoy_pct,maize_usd_mt_mom_pct,maize_usd_mt_yoy_pct,soybean_oil_usd_mt_mom_pct,soybean_oil_usd_mt_yoy_pct,dap_fertiliser_usd_mt_mom_pct,dap_fertiliser_usd_mt_yoy_pct,mop_potash_usd_mt_mom_pct,mop_potash_usd_mt_yoy_pct,dap_to_wheat_ratio,fertiliser_composite_idx
2014-10-31,833.03,163.121308,245.4477156,418.75,279.5,0.754,-24.637,0.039,-19.137,-0.809,-15.937,-4.417,13.176,0.0,-29.241,1.706,349.12
2014-11-30,825.98,178.7425304,258.6754368,408.75,279.5,5.389,-15.673,9.576,-10.24,-0.846,-16.553,-2.388,22.243,0.0,-29.241,1.58,344.12
2014-12-31,814.55,178.7346568,269.6985378,418.375,279.5,4.261,-7.497,-0.004,-9.452,-1.384,-17.765,2.355,22.466,0.0,-29.241,1.551,348.94
2015-01-31,796.58,174.7073104,248.3872092,440.25,279.5,-7.902,-9.867,-2.253,-11.793,-2.206,-15.446,5.229,9.142,0.0,-29.241,1.772,359.88
2015-02-28,762.61,173.6955528,236.9966715,444.125,279.5,-4.586,-18.868,-0.579,-17.021,-4.264,-21.458,0.88,-1.333,0.0,-9.143,1.874,361.81
2015-03-31,749.93,174.2270208,230.7502476,428.8,283.4,-2.636,-28.717,0.306,-21.636,-1.663,-24.756,-3.451,-11.86,1.395,1.759,1.858,356.1
2015-04-30,747.74,172.0539072,223.4015136,409.0,299.0,-3.185,-31.222,-1.247,-22.623,-0.292,-25.352,-4.618,0.0,5.505,0.0,1.831,354.0
2015-05-31,785.13,166.2943688,215.3179062,413.5625,300.875,-3.618,-35.675,-3.348,-23.471,5.0,-18.37,1.116,0.0,0.627,0.0,1.921,357.22
2015-06-30,788.21,166.7195432,209.8063557,421.375,301.5,-2.56,-31.535,0.256,-17.627,0.392,-14.864,1.889,0.0,0.208,0.0,2.008,361.44
2015-07-31,752.32,179.596816,197.3135079,431.5,301.5,-5.954,-29.62,7.724,-1.713,-4.553,-16.17,2.403,-2.071,0.0,7.871,2.187,366.5
2015-08-31,728.33,162.5937768,179.6765463,434.625,301.5,-8.939,-31.799,-9.467,-7.839,-3.189,-15.484,0.724,-2.66,0.0,7.871,2.419,368.06
2015-09-30,720.4,165.621176,172.695249,428.0,301.5,-3.885,-29.11,1.862,1.572,-1.089,-14.22,-1.524,-2.305,0.0,7.871,2.478,364.75
2015-10-31,743.3,171.388588,172.709946468,423.75,301.5,0.009,-29.635,3.482,5.068,3.179,-10.772,-0.993,1.194,0.0,7.871,2.454,362.62
2015-11-30,727.34,166.1565808,177.1044894,383.875,301.5,2.544,-31.534,-3.053,-7.041,-2.147,-11.942,-9.41,-6.086,0.0,7.871,2.168,342.69
2015-12-31,765.7,163.948036,189.2299005,340.625,301.5,6.846,-29.837,-1.329,-8.273,5.274,-5.997,-11.267,-18.584,0.0,7.871,1.8,321.06
2016-01-31,736.03,161.0269304,193.2717042,327.125,301.5,2.136,-22.189,-1.782,-7.83,-3.875,-7.601,-3.963,-25.696,0.0,7.871,1.693,314.31
2016-02-29,767.24,159.676608,187.0252803,326.0,301.5,-3.232,-21.085,-0.839,-8.071,4.24,0.607,-0.344,-26.597,0.0,7.871,1.743,313.75
2016-03-31,765.61,159.1372664,191.067084,338.125,301.5,2.161,-17.197,-0.338,-8.661,-0.212,2.091,3.719,-21.146,0.0,6.387,1.77,319.81
2016-04-30,794.13,164.4125784,187.392717,330.5,301.5,-1.923,-16.118,3.315,-4.441,3.725,6.204,-2.255,-19.193,0.0,0.836,1.764,316.0
2016-05-31,795.64,168.9556456,171.9603756,313.5,301.5,-8.235,-20.137,2.763,1.6,0.19,1.339,-5.144,-24.195,0.0,0.208,1.823,307.5
2016-06-30,799.91,179.872392,173.0626857,306.625,301.5,0.641,-17.513,6.461,7.889,0.537,1.484,-2.193,-27.232,0.0,0.0,1.772,304.06
2016-07-31,796.67,161.7591752,151.7513571,305.2,282.5,-12.314,-23.091,-10.07,-9.932,-0.405,5.895,-0.465,-29.27,-6.302,-6.302,2.011,293.85
2016-08-31,824.42,150.1534888,149.1793002,318.0625,206.5,-1.695,-16.973,-7.175,-7.651,3.483,13.193,4.214,-26.819,-26.903,-31.509,2.132,262.28
2016-09-30,837.21,148.4252336,150.649047,320.0,206.5,0.985,-12.766,-1.151,-10.383,1.551,16.215,0.609,-25.234,0.0,-31.509,2.124,263.25
2016-10-31,861.26,152.2596768,151.7513571,310.0,206.5,0.732,-12.135,2.583,-11.161,2.873,15.87,-3.125,-26.844,0.0,-31.509,2.043,258.25
2016-11-30,885.11,151.803008,150.649047,298.0,206.5,-0.726,-14.938,-0.3,-8.639,2.769,21.691,-3.871,-22.371,0.0,-31.509,1.978,252.25
2016-12-31,916.7,152.4486432,141.8305662,296.625,206.5,-5.854,-25.049,0.425,-7.014,3.569,19.721,-0.461,-12.917,0.0,-31.509,2.091,251.56
2017-01-31,876.85,159.9876152,153.2211039,308.0,206.5,8.031,-20.722,4.945,-0.645,-4.347,19.132,3.835,-5.846,0.0,-31.509,2.01,257.25
2017-02-28,839.6,162.8575424,155.0582874,326.0,301.5,1.199,-17.092,1.794,1.992,-4.248,9.431,5.844,0.0,46.005,0.0,2.102,313.75
2017-03-31,814.94,158.9640472,154.323414,325.625,206.5,-0.474,-19.231,-2.391,-0.109,-2.937,6.443,-0.115,-3.697,-31.509,-31.509,2.11,266.06
2017-04-30,794.04,156.4405584,166.0813884,313.125,206.5,7.619,-11.373,-1.587,-4.849,-2.565,-0.011,-3.839,-5.257,0.0,-31.509,1.885,259.81
2017-05-31,825.06,158.5900512,180.4114197,309.25,206.5,8.628,4.915,1.374,-6.135,3.907,3.698,-1.238,-1.356,0.0,-31.509,1.714,257.88
2017-06-30,832.95,157.9326056,189.5973372,310.3,206.5,5.092,9.554,-0.415,-12.197,0.956,4.13,0.34,1.199,0.0,-31.509,1.637,258.4
2017-07-31,835.6,157.511368,202.4576217,313.75,207.25,6.783,33.414,-0.267,-2.626,0.318,4.887,1.112,2.801,0.363,-26.637,1.55,260.5
2017-08-31,861.72,148.496096,171.2255022,320.75,215.5,-15.426,14.778,-5.724,-1.104,3.126,4.524,2.231,0.845,3.981,4.358,1.873,268.12
2017-09-30,889.44,147.2914352,178.5742362,325.9,215.5,4.292,18.537,-0.811,-0.764,3.217,6.239,1.606,1.844,0.0,4.358,1.825,270.7
2017-10-31,880.6,148.6220736,175.6347426,322.375,215.5,-1.646,15.738,0.903,-2.389,-0.994,2.246,-1.082,3.992,0.0,4.358,1.835,268.94
2017-11-30,886.77,148.7047464,179.6765463,344.0,215.5,2.301,19.268,0.056,-2.041,0.701,0.188,6.708,15.436,0.0,4.358,1.915,279.75
2017-12-31,867.19,148.9803224,184.0857867,357.25,215.5,2.454,29.793,0.185,-2.275,-2.208,-5.401,3.852,20.438,0.0,4.358,1.941,286.38
2018-01-31,870.5,155.838228,192.1693941,360.375,215.5,4.391,25.42,4.603,-2.594,0.382,-0.724,0.875,17.005,0.0,4.358,1.875,287.94
2018-02-28,843.56,163.357516,192.1693941,370.0,215.5,0.0,23.934,4.825,0.307,-3.095,0.472,2.671,13.497,0.0,-28.524,1.925,292.75
2018-03-31,836.68,171.998792,192.1693941,378.0,215.5,0.0,24.524,5.29,8.2,-0.816,2.668,2.162,16.084,0.0,4.358,1.967,296.75
2018-04-30,831.85,175.6049008,213.8481594,384.75,215.5,11.281,28.761,2.097,12.25,-0.577,4.762,1.786,22.874,0.0,4.358,1.799,300.12
2018-05-31,793.25,179.085032,213.8481594,384.375,215.5,0.0,18.534,1.982,12.923,-4.64,-3.855,-0.097,24.293,0.0,4.358,1.797,299.94
2018-06-30,788.57,165.070024,219.3597099,391.6,215.5,2.577,15.698,-7.826,4.519,-0.59,-5.328,1.88,26.2,0.0,4.358,1.785,303.55
2018-07-31,780.45,156.4602424,218.2573998,400.75,215.5,-0.503,7.804,-5.216,-0.667,-1.03,-6.6,2.337,27.729,0.0,3.981,1.836,308.12
2018-08-31,761.82,162.373316,236.6292348,409.0,215.5,8.418,38.197,3.779,9.345,-2.387,-11.593,2.059,27.514,0.0,0.0,1.728,312.25
2018-09-30,754.05,154.8028496,212.3784126,421.63,215.5,-10.248,18.93,-4.662,5.1,-1.02,-15.222,3.088,29.374,0.0,0.0,1.985,318.56
2018-10-31,751.58,160.2553176,213.4807227,420.75,215.5,0.519,21.548,3.522,7.827,-0.328,-14.651,-0.209,30.516,0.0,0.0,1.971,318.12
2018-11-30,729.22,160.6883656,203.5599318,410.2,215.5,-4.647,13.292,0.27,8.059,-2.975,-17.767,-2.507,19.244,0.0,0.0,2.015,312.85
2018-12-31,727.88,167.4399776,211.2761025,389.67,215.5,3.791,14.77,4.202,12.391,-0.184,-16.065,-5.005,9.075,0.0,0.0,1.844,302.59
2019-01-31,747.79,166.743164,209.8063557,382.13,215.5,-0.696,9.178,-0.416,6.998,2.735,-14.096,-1.935,6.037,0.0,0.0,1.821,298.82
2019-02-28,772.82,169.5225448,218.9922732,357.38,215.5,4.378,13.958,1.667,3.774,3.347,-8.386,-6.477,-3.411,0.0,0.0,1.632,286.44
2019-03-31,750.33,166.2235064,205.764552,335.03,245.5,-6.04,7.075,-1.946,-3.358,-2.91,-10.321,-6.254,-11.368,13.921,13.921,1.628,290.26
2019-04-30,733.77,161.487536,199.5181281,323.75,265.5,-3.036,-6.701,-2.849,-8.039,-2.207,-11.791,-3.367,-15.854,8.147,23.202,1.623,294.62
2019-05-31,742.53,171.0815176,199.5181281,313.4,265.5,0.0,-6.701,5.941,-4.469,1.194,-6.394,-3.197,-18.465,0.0,23.202,1.571,289.45
2019-06-30,742.89,195.0802504,206.1319887,314.88,265.5,3.315,-6.03,14.028,18.18,0.048,-5.793,0.472,-19.591,0.0,23.202,1.528,290.19
2019-07-31,748.17,189.419132,196.2111978,307.5,265.5,-4.813,-10.101,-2.902,21.065,0.711,-4.136,-2.344,-23.269,0.0,23.202,1.567,286.5
2019-08-31,793.21,163.5858504,181.1462931,292.9,265.5,-7.678,-23.447,-13.638,0.747,6.02,4.12,-4.748,-28.386,0.0,23.202,1.617,279.2
2019-09-30,779.25,157.2594128,189.5973372,285.75,265.5,4.665,-10.727,-3.867,1.587,-1.76,3.342,-2.441,-32.227,0.0,23.202,1.507,275.62
2019-10-31,770.8,167.1486544,199.5181281,277.38,265.5,5.233,-6.54,6.288,4.301,-1.084,2.557,-2.929,-34.075,0.0,23.202,1.39,271.44
2019-11-30,770.2,166.3337368,203.1924951,248.0,265.5,1.842,-0.181,-0.488,3.513,-0.078,5.62,-10.592,-39.542,0.0,23.202,1.221,256.75
2019-12-31,833.52,166.9557512,210.9086658,238.16,265.5,3.797,-0.174,0.374,-0.289,8.221,14.513,-3.968,-38.882,0.0,23.202,1.129,251.83
2020-01-31,875.64,171.7862048,224.5038237,264.9,268.7,6.446,7.005,2.893,3.024,5.053,17.097,11.228,-30.678,1.205,24.687,1.18,266.8
2020-02-29,800.41,168.711564,215.3179062,279.38,243.38,-4.092,-1.678,-1.79,-0.478,-8.591,3.57,5.466,-21.826,-9.423,12.937,1.298,261.38
2020-03-31,747.8,162.4205576,209.0714823,276.22,235.0,-2.901,1.607,-3.729,-2.288,-6.573,-0.337,-1.131,-17.554,-3.443,-4.277,1.321,255.61
2020-04-30,679.98,146.9095656,218.9922732,282.0,220.38,4.745,9.761,-9.55,-9.027,-9.069,-7.331,2.093,-12.896,-6.221,-16.994,1.288,251.19
2020-05-31,684.78,143.9057872,205.764552,263.0,222.2,-6.04,3.131,-2.045,-15.885,0.706,-7.777,-6.738,-16.082,0.826,-16.309,1.278,242.6
2020-06-30,755.71,147.9882488,198.415818,273.0,226.25,-3.571,-3.743,2.837,-24.14,10.358,1.726,3.802,-13.3,1.823,-14.783,1.376,249.62
2020-07-31,821.11,152.5549368,222.13,305.1,237.5,11.952,13.21,3.086,-19.462,8.654,9.749,11.758,-0.78,4.972,-10.546,1.374,271.3
2020-08-31,866.94,149.342508,223.0,341.88,240.38,0.392,23.105,-2.106,-8.707,5.581,9.295,12.055,16.722,1.213,-9.461,1.533,291.13
2020-09-30,905.86,166.0817816,247.68,358.38,247.75,11.067,30.635,11.209,5.61,4.489,16.248,4.826,25.417,3.066,-6.685,1.447,303.06
2020-10-31,914.77,186.7460448,272.36,357.1,255.0,9.964,36.509,12.442,11.725,0.984,18.678,-0.357,28.74,2.926,-3.955,1.311,306.05
2020-11-30,973.88,190.3757744,273.0,359.63,250.0,0.235,34.355,1.944,14.454,6.462,26.445,0.708,45.012,-1.961,-5.838,1.317,304.82
2020-12-31,1026.1958677686,198.769032,268.55,388.5,246.33,-1.63,27.33,4.409,19.055,5.372,23.116,8.028,63.126,-1.468,-7.22,1.447,317.42
2021-01-31,1098.67,234.4679501472,289.3,421.3,255.5,7.727,28.862,17.96,36.488,7.062,25.471,8.443,59.041,3.723,-4.913,1.456,338.4
2021-02-28,1123.5,245.2350824,289.4,528.88,290.63,0.035,34.406,4.592,45.358,2.26,40.366,25.535,89.305,13.75,19.414,1.828,409.76
2021-03-31,1284.81,245.1720936,273.13,534.13,320.88,-5.622,30.64,-0.026,50.949,14.358,71.812,0.993,93.371,10.408,36.545,1.956,427.5
2021-04-30,1386.35,268.233868,280.95,543.4,345.5,2.863,28.292,9.406,82.584,7.903,103.881,1.736,92.695,7.673,56.775,1.934,444.45
2021-05-31,1574.67,305.3106504,297.25,574.63,378.13,5.802,44.461,13.823,112.16,13.584,129.953,5.747,118.49,9.444,70.176,1.933,476.38
2021-06-30,1518.16,292.5593552,285.55,604.75,462.5,-3.936,43.915,-4.176,97.691,-3.589,100.892,5.242,121.52,22.312,104.42,2.118,533.62
2021-07-31,1468.34,278.4341168,294.27,613.0,633.0,3.054,32.476,-4.828,82.514,-3.282,78.824,1.364,100.918,36.865,166.526,2.083,623.0
2021-08-31,1433.94,256.6124344,324.52,603.13,695.0,10.28,45.525,-7.837,71.828,-2.343,65.402,-1.61,76.416,9.795,189.126,1.859,649.07
2021-09-30,1398.75,235.61748,337.55,643.75,736.25,4.015,36.285,-8.182,41.868,-2.454,54.411,6.735,79.628,5.935,197.175,1.907,690.0
2021-10-31,1483.52,239.6487632,354.67,672.9,782.0,5.072,30.221,1.711,28.329,6.06,62.174,4.528,88.435,6.214,206.667,1.897,727.45
2021-11-30,1442.96,248.7191504,379.45,726.69,806.88,6.987,38.993,3.785,30.646,-2.734,48.166,7.994,102.066,3.182,222.752,1.915,766.79
2021-12-31,1411.21,264.5372128,376.81,745.0,807.5,-0.696,40.313,6.36,33.088,-2.2,37.519,2.52,91.763,0.077,227.812,1.977,776.25
2022-01-31,1469.56,276.6231888,374.24,699.38,785.63,-0.682,29.361,4.569,17.979,4.135,33.758,-6.123,66.005,-2.708,207.487,1.869,742.5
2022-02-28,1595.74,292.622344,390.5,747.13,791.88,4.345,34.934,5.784,19.323,8.586,42.033,6.827,41.266,0.796,172.47,1.913,769.5
2022-03-31,1956.88,335.5295272,486.3,938.13,977.5,24.533,78.047,14.663,36.855,22.632,52.309,25.564,75.637,23.44,204.631,1.929,957.82
2022-04-30,1947.51,348.1666552,495.28,954.0,1202.0,1.847,76.288,3.766,29.8,-0.479,40.478,1.692,75.561,22.967,247.902,1.926,1078.0
2022-05-31,1962.88,344.8400592,522.29,842.5,1170.0,5.453,75.707,-0.955,12.947,0.789,24.653,-11.688,46.616,-2.662,209.417,1.613,1006.25
2022-06-30,1751.76,335.7145568,459.59,783.75,1101.88,-12.005,60.949,-2.646,14.751,-10.756,15.387,-6.973,29.599,-5.822,138.244,1.705,942.82
2022-07-31,1533.4,322.9671984,382.5,784.0,1013.0,-16.774,29.983,-3.797,15.994,-12.465,4.431,0.032,27.896,-8.066,60.032,2.05,898.5
2022-08-31,1598.78,289.8350896,382.86,749.38,888.75,0.094,17.977,-10.259,12.947,4.264,11.496,-4.416,24.249,-12.266,27.878,1.957,819.06
2022-09-30,1548.32,312.6567192,419.14,752.0,731.0,9.476,24.171,7.874,32.697,-3.156,10.693,0.35,16.816,-17.75,-0.713,1.794,741.5
2022-10-31,1575.9,343.5566624,437.95,725.0,622.5,4.488,23.481,9.883,43.358,1.781,6.227,-3.59,7.743,-14.843,-20.396,1.655,673.75
2022-11-30,1651.6,320.9200624,422.68,665.63,563.13,-3.487,11.393,-6.589,29.029,4.804,14.459,-8.189,-8.402,-9.537,-30.209,1.575,614.38
2022-12-31,1409.24,302.24782,386.33,625.0,513.75,-8.6,2.526,-5.818,14.255,-14.674,-0.14,-6.104,-16.107,-8.769,-36.378,1.618,569.38
2023-01-31,1351.77,302.7753512,380.36,631.0,508.75,-1.545,1.635,0.175,9.454,-4.078,-8.015,0.96,-9.777,-0.973,-35.243,1.659,569.88
2023-02-28,1243.01,298.1771688,394.75,612.5,496.88,3.783,1.088,-1.519,1.898,-8.046,-22.104,-2.932,-18.02,-2.333,-37.253,1.552,554.69
2023-03-31,1113.19,282.4890208,369.86,606.0,453.0,-6.305,-23.944,-5.261,-15.808,-10.444,-43.114,-1.061,-35.403,-8.831,-53.657,1.638,529.5
2023-04-30,1029.97,291.1145496,378.18,637.0,407.5,2.249,-23.643,3.053,-16.386,-7.476,-47.113,5.116,-33.229,-10.044,-66.098,1.684,522.25
2023-05-31,988.32,268.135448,367.74,510.0,372.5,-2.761,-29.591,-7.893,-22.244,-4.044,-49.649,-19.937,-39.466,-8.589,-68.162,1.387,441.25
2023-06-30,1007.12,266.8677984,345.5,454.55,328.0,-6.048,-24.824,-0.473,-20.508,1.902,-42.508,-10.873,-42.003,-11.946,-70.233,1.316,391.28
2023-07-31,1135.74,242.3848392,345.5,458.75,341.25,0.0,-9.673,-9.174,-24.951,12.771,-25.933,0.924,-41.486,4.04,-66.313,1.328,400.0
2023-08-31,1126.53,207.607148,315.82,528.75,353.13,-8.59,-17.51,-14.348,-28.371,-0.811,-29.538,15.259,-29.442,3.481,-60.267,1.674,440.94
2023-09-30,1111.63,223.80708,314.68,527.9,352.0,-0.361,-24.922,7.803,-28.418,-1.323,-28.204,-0.161,-29.801,-0.32,-51.847,1.678,439.95
2023-10-31,1133.87,230.69648,298.1,534.75,341.88,-5.269,-31.933,3.078,-32.851,2.001,-28.049,1.298,-26.241,-2.875,-45.08,1.794,438.32
2023-11-30,1118.39,211.2604984,283.55,535.63,331.88,-4.881,-32.916,-8.425,-34.17,-1.365,-32.284,0.165,-19.53,-2.925,-41.065,1.889,433.76
2023-12-31,1062.48,206.54803944445,291.12,563.75,311.88,2.67,-24.645,-2.231,-31.663,-4.999,-24.606,5.25,-9.8,-6.026,-39.293,1.936,437.82
2024-01-31,971.46,198.62480884615,283.91,596.25,296.25,-2.477,-25.358,-3.836,-34.399,-8.567,-28.134,5.765,-5.507,-5.012,-41.769,2.1,446.25
2024-02-29,911.9,189.128793,278.5,583.81,289.38,-1.906,-29.449,-4.781,-36.572,-6.131,-26.638,-2.086,-4.684,-2.319,-41.761,2.096,436.6
2024-03-31,964.95,190.56700446,274.83,617.5,300.5,-1.318,-25.694,0.76,-32.54,5.818,-13.317,5.771,1.898,3.843,-33.664,2.247,459.0
2024-04-30,958.56,191.65107888889,272.3,545.0,305.0,-0.921,-27.997,0.569,-34.166,-0.662,-6.933,-11.741,-14.443,1.498,-25.153,2.001,425.0
2024-05-31,988.0,197.79344375,289.42,522.0,307.0,6.287,-21.298,3.205,-26.234,3.071,-0.032,-4.22,2.353,0.656,-17.584,1.804,414.5
2024-06-30,1010.68,192.506708,265.55,543.0,310.0,-8.248,-23.14,-2.673,-27.864,2.296,0.353,4.023,19.459,0.977,-5.488,2.045,426.5
2024-07-31,1079.02,177.42921392,260.26,539.4,300.63,-1.992,-24.671,-7.832,-26.799,6.762,-4.994,-0.663,17.58,-3.023,-11.903,2.073,420.02
2024-08-31,1031.38,170.32475727273,250.85,546.0,294.0,-3.616,-20.572,-4.004,-17.958,-4.415,-8.446,1.224,3.262,-2.205,-16.745,2.177,420.0
2024-09-30,1043.81,184.9671542069,269.69,554.75,286.88,7.51,-14.297,8.597,-17.354,1.205,-6.101,1.603,5.086,-2.422,-18.5,2.057,420.82
2024-10-31,1094.89,190.33572173913,272.85,573.44,278.13,1.172,-8.47,2.902,-17.495,4.894,-3.438,3.369,7.235,-3.05,-18.647,2.102,425.78
2024-11-30,1145.17057,201.33106,253.75,574.5,281.0,-7.0,-10.51,5.777,-4.7,4.592,2.395,0.185,7.257,1.032,-15.331,2.264,427.75
2024-12-31,1063.63100601493,202.59757,252.17,568.33,292.5,-0.623,-13.379,0.629,-1.913,-7.12,0.108,-1.074,0.812,4.093,-6.214,2.254,430.42
