date,soybean_oil_usd_mt,maize_usd_mt,wheat_usd_mt,dap_fertiliser_usd_mt,mop_potash_usd_mt,wheat_usd_mt_mom_pct,wheat_usd_mt_yoy_pct,maize_usd_mt_mom_pct,maize_usd_mt_yoy_pct,soybean_oil_usd_mt_mom_pct,soybean_oil_usd_mt_yoy_pct,dap_fertiliser_usd_mt_mom_pct,dap_fertiliser_usd_mt_yoy_pct,mop_potash_usd_mt_mom_pct,mop_potash_usd_mt_yoy_pct,dap_to_wheat_ratio,fertiliser_composite_idx,undernourishment_pct,food_production_index,cereal_yield_kg_ha,arable_land_pct,undernourishment_pct_yoy_chg,food_production_index_yoy_chg,cereal_yield_kg_ha_yoy_chg,ffpi_overall,ffpi_cereals,ffpi_overall_mom_pct,ffpi_cereals_yoy_pct,ffpi_above_baseline,ffpi_crisis_flag,dap_to_wheat_elevated,ffpi_volatility_12m,cereals_affordability_idx,supply_stress_flag,food_shock_score,month,year,ffpi_overall_L1,ffpi_cereals_L1,wheat_usd_mt_L1,maize_usd_mt_L1,soybean_oil_usd_mt_L1,dap_fertiliser_usd_mt_L1,mop_potash_usd_mt_L1,fertiliser_composite_idx_L1,dap_to_wheat_ratio_L1,cereals_affordability_idx_L1,ffpi_volatility_12m_L1,undernourishment_pct_L1,food_production_index_L1,cereal_yield_kg_ha_L1,ffpi_overall_L2,ffpi_cereals_L2,wheat_usd_mt_L2,maize_usd_mt_L2,soybean_oil_usd_mt_L2,dap_fertiliser_usd_mt_L2,mop_potash_usd_mt_L2,fertiliser_composite_idx_L2,dap_to_wheat_ratio_L2,cereals_affordability_idx_L2,ffpi_volatility_12m_L2,undernourishment_pct_L2,food_production_index_L2,cereal_yield_kg_ha_L2,ffpi_overall_L3,ffpi_cereals_L3,wheat_usd_mt_L3,maize_usd_mt_L3,soybean_oil_usd_mt_L3,dap_fertiliser_usd_mt_L3,mop_potash_usd_mt_L3,fertiliser_composite_idx_L3,dap_to_wheat_ratio_L3,cereals_affordability_idx_L3,ffpi_volatility_12m_L3,undernourishment_pct_L3,food_production_index_L3,cereal_yield_kg_ha_L3,ffpi_overall_L4,ffpi_cereals_L4,wheat_usd_mt_L4,maize_usd_mt_L4,soybean_oil_usd_mt_L4,dap_fertiliser_usd_mt_L4,mop_potash_usd_mt_L4,fertiliser_composite_idx_L4,dap_to_wheat_ratio_L4,cereals_affordability_idx_L4,ffpi_volatility_12m_L4,undernourishment_pct_L4,food_production_index_L4,cereal_yield_kg_ha_L4,ffpi_overall_L5,ffpi_cereals_L5,wheat_usd_mt_L5,maize_usd_mt_L5,soybean_oil_usd_mt_L5,dap_fertiliser_usd_mt_L5,mop_potash_usd_mt_L5,fertiliser_composite_idx_L5,dap_to_wheat_ratio_L5,cereals_affordability_idx_L5,ffpi_volatility_12m_L5,undernourishment_pct_L5,food_production_index_L5,cereal_yield_kg_ha_L5,ffpi_overall_L6,ffpi_cereals_L6,wheat_usd_mt_L6,maize_usd_mt_L6,soybean_oil_usd_mt_L6,dap_fertiliser_usd_mt_L6,mop_potash_usd_mt_L6,fertiliser_composite_idx_L6,dap_to_wheat_ratio_L6,cereals_affordability_idx_L6,ffpi_volatility_12m_L6,undernourishment_pct_L6,food_production_index_L6,cereal_yield_kg_ha_L6,ffpi_overall_roll_mean_3m,ffpi_overall_roll_std_3m,ffpi_cereals_roll_mean_3m,ffpi_cereals_roll_std_3m,wheat_usd_mt_roll_mean_3m,wheat_usd_mt_roll_std_3m,maize_usd_mt_roll_mean_3m,maize_usd_mt_roll_std_3m,dap_fertiliser_usd_mt_roll_mean_3m,dap_fertiliser_usd_mt_roll_std_3m,fertiliser_composite_idx_roll_mean_3m,fertiliser_composite_idx_roll_std_3m,cereals_affordability_idx_roll_mean_3m,cereals_affordability_idx_roll_std_3m,dap_to_wheat_ratio_roll_mean_3m,dap_to_wheat_ratio_roll_std_3m,ffpi_overall_roll_mean_6m,ffpi_overall_roll_std_6m,ffpi_cereals_roll_mean_6m,ffpi_cereals_roll_std_6m,wheat_usd_mt_roll_mean_6m,wheat_usd_mt_roll_std_6m,maize_usd_mt_roll_mean_6m,maize_usd_mt_roll_std_6m,dap_fertiliser_usd_mt_roll_mean_6m,dap_fertiliser_usd_mt_roll_std_6m,fertiliser_composite_idx_roll_mean_6m,fertiliser_composite_idx_roll_std_6m,cereals_affordability_idx_roll_mean_6m,cereals_affordability_idx_roll_std_6m,dap_to_wheat_ratio_roll_mean_6m,dap_to_wheat_ratio_roll_std_6m,ffpi_overall_roll_mean_12m,ffpi_overall_roll_std_12m,ffpi_cereals_roll_mean_12m,ffpi_cereals_roll_std_12m,wheat_usd_mt_roll_mean_12m,wheat_usd_mt_roll_std_12m,maize_usd_mt_roll_mean_12m,maize_usd_mt_roll_std_12m,dap_fertiliser_usd_mt_roll_mean_12m,dap_fertiliser_usd_mt_roll_std_12m,fertiliser_composite_idx_roll_mean_12m,fertiliser_composite_idx_roll_std_12m,cereals_affordability_idx_roll_mean_12m,cereals_affordability_idx_roll_std_12m,dap_to_wheat_ratio_roll_mean_12m,dap_to_wheat_ratio_roll_std_12m,ffpi_overall_mom,ffpi_overall_yoy,ffpi_cereals_mom,ffpi_cereals_yoy,wheat_usd_mt_mom,wheat_usd_mt_yoy,dap_fertiliser_usd_mt_mom,dap_fertiliser_usd_mt_yoy,fertiliser_composite_idx_mom,fertiliser_composite_idx_yoy,fert_x_cereals,ffpi_x_hunger,ffpi_regime,ffpi_regime_code,target_ffpi_chg_1m,target_ffpi_chg_12m,target_ffpi_up_12m,target_cereals_chg_1m,target_shock_next_month,World_GDP,USA_GDP,USA_CPI
2015-10-31,743.3,171.388588,172.709946468,423.75,301.5,0.009,-29.635,3.482,5.068,3.179,-10.772,-0.993,1.194,0.0,7.871,2.454,362.62,7.7,99.3228261915629,3897.89894554212,10.6627787739558,-0.1,0.013,71.754,89.19,88.76,2.341,-13.842,0,0,0,3.071,112.66,0,0,10,2015,87.15,87.1,172.695249,165.621176,720.4,428.0,301.5,364.75,2.478,114.81,2.903,7.7,99.3228261915629,3897.89894554212,87.96,87.82,179.6765463,162.5937768,728.33,434.625,301.5,368.06,2.419,113.87,3.193,7.7,99.3228261915629,3897.89894554212,94.88,96.75,197.3135079,179.596816,752.32,431.5,301.5,366.5,2.187,103.36,2.839,7.7,99.3228261915629,3897.89894554212,95.76,95.9,209.8063557,166.7195432,788.21,421.375,301.5,361.44,2.008,104.28,3.277,7.7,99.3228261915629,3897.89894554212,96.4,97.04,215.3179062,166.2943688,785.13,413.5625,300.875,357.22,1.921,103.05,3.492,7.7,99.3228261915629,3897.89894554212,97.22,100.54,223.4015136,172.0539072,747.74,409.0,299.0,354.0,1.831,99.46,3.493,7.7,99.3228261915629,3897.89894554212,88.1,1.0272,87.8933,0.8324,175.0272,4.0264,166.5345,4.468,428.7917,5.4806,365.1433,2.7412,113.78,1.0778,2.4503,0.0297,91.89,4.2299,92.2283,4.7925,191.2533,18.8803,168.7024,6.0406,425.4688,7.5907,363.4317,3.8932,108.6717,5.6518,2.2445,0.242,97.2025,6.9373,99.2908,8.6721,217.9524,32.8604,172.0313,5.6702,425.176,11.5434,358.7867,7.1209,101.4267,8.9307,1.9944,0.3227,2.04,-13.13,1.66,-14.26,0.0147,-72.7378,-4.25,5.0,-2.13,13.5,3.2186,0.6868,normal,1,-1.0988,-2.3545,0.0,-0.5,0.0,75621913961646.1,18206020741000.0,0.118627135552451
2015-11-30,727.34,166.1565808,177.1044894,383.875,301.5,2.544,-31.534,-3.053,-7.041,-2.147,-11.942,-9.41,-6.086,0.0,7.871,2.168,342.69,7.7,99.3228261915629,3897.89894554212,10.6627787739558,-0.1,0.013,71.754,88.21,88.26,-1.099,-20.156,0,0,0,2.494,113.3,0,0,11,2015,89.19,88.76,172.709946468,171.388588,743.3,423.75,301.5,362.62,2.454,112.66,3.071,7.7,99.3228261915629,3897.89894554212,87.15,87.1,172.695249,165.621176,720.4,428.0,301.5,364.75,2.478,114.81,2.903,7.7,99.3228261915629,3897.89894554212,87.96,87.82,179.6765463,162.5937768,728.33,434.625,301.5,368.06,2.419,113.87,3.193,7.7,99.3228261915629,3897.89894554212,94.88,96.75,197.3135079,179.596816,752.32,431.5,301.5,366.5,2.187,103.36,2.839,7.7,99.3228261915629,3897.89894554212,95.76,95.9,209.8063557,166.7195432,788.21,421.375,301.5,361.44,2.008,104.28,3.277,7.7,99.3228261915629,3897.89894554212,96.4,97.04,215.3179062,166.2943688,785.13,413.5625,300.875,357.22,1.921,103.05,3.492,7.7,99.3228261915629,3897.89894554212,88.1833,1.0203,88.04,0.8516,174.1699,2.5414,167.7221,3.1865,411.875,24.3416,356.6867,12.1682,113.59,1.1039,2.3667,0.1725,90.525,3.7811,90.765,4.3495,184.8843,15.2317,168.6794,6.0518,420.5208,18.5983,361.01,9.2976,110.38,5.1385,2.2857,0.1917,95.6333,6.6327,97.4342,8.4263,211.1548,32.0987,170.9824,5.4767,423.1031,16.0967,358.6675,7.3953,103.33,8.8141,2.0434,0.2978,-0.98,-18.83,-0.5,-22.28,4.3945,-81.5709,-39.875,-24.875,-19.93,-1.43,3.0246,0.6792,normal,1,3.367,-0.4648,0.0,2.14,0.0,75621913961646.1,18206020741000.0,0.118627135552451
2015-12-31,765.7,163.948036,189.2299005,340.625,301.5,6.846,-29.837,-1.329,-8.273,5.274,-5.997,-11.267,-18.584,0.0,7.871,1.8,321.06,7.6,100.0,3927.42504551155,10.6884871419911,-0.1,0.677,29.526,91.18,90.4,3.367,-20.035,0,0,0,2.78,110.62,0,0,12,2015,88.21,88.26,177.1044894,166.1565808,727.34,383.875,301.5,342.69,2.168,113.3,2.494,7.7,99.3228261915629,3897.89894554212,89.19,88.76,172.709946468,171.388588,743.3,423.75,301.5,362.62,2.454,112.66,3.071,7.7,99.3228261915629,3897.89894554212,87.15,87.1,172.695249,165.621176,720.4,428.0,301.5,364.75,2.478,114.81,2.903,7.7,99.3228261915629,3897.89894554212,87.96,87.82,179.6765463,162.5937768,728.33,434.625,301.5,368.06,2.419,113.87,3.193,7.7,99.3228261915629,3897.89894554212,94.88,96.75,197.3135079,179.596816,752.32,431.5,301.5,366.5,2.187,103.36,2.839,7.7,99.3228261915629,3897.89894554212,95.76,95.9,209.8063557,166.7195432,788.21,421.375,301.5,361.44,2.008,104.28,3.277,7.7,99.3228261915629,3897.89894554212,89.5267,1.5134,89.14,1.1195,179.6814,8.5562,167.1644,3.8213,382.75,41.5739,342.1233,20.7858,112.1933,1.3996,2.1407,0.3279,89.7617,2.8639,89.8483,3.5584,181.4549,9.8716,168.2175,6.3307,407.0625,37.4842,354.28,18.7419,111.4367,4.1993,2.251,0.259,94.21,5.3937,95.5467,7.0318,204.4491,26.7094,169.7502,5.2319,416.624,28.8045,356.3442,12.9913,105.1767,7.6615,2.0642,0.2675,2.97,-17.08,2.14,-22.65,12.1254,-80.4686,-43.25,-77.75,-21.63,-27.88,2.9024,0.693,normal,1,-1.2503,-3.6521,0.0,0.08,0.0,75621913961646.1,18206020741000.0,0.118627135552451
2016-01-31,736.03,161.0269304,193.2717042,327.125,301.5,2.136,-22.189,-1.782,-7.83,-3.875,-7.601,-3.963,-25.696,0.0,7.871,1.693,314.31,7.6,100.0,3927.42504551155,10.6884871419911,-0.1,0.677,29.526,90.04,90.48,-1.25,-15.455,0,0,0,2.615,110.52,0,0,1,2016,91.18,90.4,189.2299005,163.948036,765.7,340.625,301.5,321.06,1.8,110.62,2.78,7.6,100.0,3927.42504551155,88.21,88.26,177.1044894,166.1565808,727.34,383.875,301.5,342.69,2.168,113.3,2.494,7.7,99.3228261915629,3897.89894554212,89.19,88.76,172.709946468,171.388588,743.3,423.75,301.5,362.62,2.454,112.66,3.071,7.7,99.3228261915629,3897.89894554212,87.15,87.1,172.695249,165.621176,720.4,428.0,301.5,364.75,2.478,114.81,2.903,7.7,99.3228261915629,3897.89894554212,87.96,87.82,179.6765463,162.5937768,728.33,434.625,301.5,368.06,2.419,113.87,3.193,7.7,99.3228261915629,3897.89894554212,94.88,96.75,197.3135079,179.596816,752.32,431.5,301.5,366.5,2.187,103.36,2.839,7.7,99.3228261915629,3897.89894554212,89.81,1.4983,89.7133,1.2593,186.5354,8.4137,163.7105,2.5731,350.5417,29.6462,326.02,14.8259,111.48,1.577,1.887,0.2492,88.955,1.4823,88.8033,1.3803,180.7813,8.6332,165.1225,3.6091,389.6667,46.9094,345.5817,23.4546,112.63,1.7454,2.1687,0.347,93.0875,4.6299,94.1683,6.1433,199.8562,22.9397,168.6102,5.5352,407.1969,37.5525,352.5467,17.6785,106.6,6.8236,2.0576,0.2761,-1.14,-13.47,0.08,-16.54,4.0418,-55.1155,-13.5,-113.125,-6.75,-45.57,2.8439,0.6843,normal,1,0.0555,-0.6886,0.0,-1.82,0.0,76831684012526.2,18695110842000.0,1.26158320570536
2016-02-29,767.24,159.676608,187.0252803,326.0,301.5,-3.232,-21.085,-0.839,-8.071,4.24,0.607,-0.344,-26.597,0.0,7.871,1.743,313.75,7.6,100.0,3927.42504551155,10.6884871419911,-0.1,0.677,29.526,90.09,88.66,0.056,-14.848,0,0,0,2.549,112.79,0,0,2,2016,90.04,90.48,193.2717042,161.0269304,736.03,327.125,301.5,314.31,1.693,110.52,2.615,7.6,100.0,3927.42504551155,91.18,90.4,189.2299005,163.948036,765.7,340.625,301.5,321.06,1.8,110.62,2.78,7.6,100.0,3927.42504551155,88.21,88.26,177.1044894,166.1565808,727.34,383.875,301.5,342.69,2.168,113.3,2.494,7.7,99.3228261915629,3897.89894554212,89.19,88.76,172.709946468,171.388588,743.3,423.75,301.5,362.62,2.454,112.66,3.071,7.7,99.3228261915629,3897.89894554212,87.15,87.1,172.695249,165.621176,720.4,428.0,301.5,364.75,2.478,114.81,2.903,7.7,99.3228261915629,3897.89894554212,87.96,87.82,179.6765463,162.5937768,728.33,434.625,301.5,368.06,2.419,113.87,3.193,7.7,99.3228261915629,3897.89894554212,90.4367,0.6442,89.8467,1.0285,189.8423,3.1679,161.5505,2.1833,331.25,8.1385,316.3733,4.0684,111.31,1.2827,1.7453,0.0535,89.31,1.4511,88.9433,1.3009,182.0061,8.9602,164.6363,4.1707,371.5625,47.0491,336.53,23.5244,112.45,1.6447,2.056,0.359,92.2442,4.1067,92.88,5.4483,195.6919,19.9218,167.4419,5.8356,397.3531,42.1885,348.5417,20.5929,107.9958,6.1466,2.0467,0.2864,0.05,-10.12,-1.82,-15.46,-6.2464,-49.9714,-1.125,-118.125,-0.56,-48.06,2.7817,0.6847,normal,1,0.4995,-1.4874,0.0,0.78,0.0,76831684012526.2,18695110842000.0,1.26158320570536
2016-03-31,765.61,159.1372664,191.067084,338.125,301.5,2.161,-17.197,-0.338,-8.661,-0.212,2.091,3.719,-21.146,0.0,6.387,1.77,319.81,7.6,100.0,3927.42504551155,10.6884871419911,-0.1,0.677,29.526,90.54,89.44,0.5,-13.038,0,0,0,2.572,111.81,0,0,3,2016,90.09,88.66,187.0252803,159.676608,767.24,326.0,301.5,313.75,1.743,112.79,2.549,7.6,100.0,3927.42504551155,90.04,90.48,193.2717042,161.0269304,736.03,327.125,301.5,314.31,1.693,110.52,2.615,7.6,100.0,3927.42504551155,91.18,90.4,189.2299005,163.948036,765.7,340.625,301.5,321.06,1.8,110.62,2.78,7.6,100.0,3927.42504551155,88.21,88.26,177.1044894,166.1565808,727.34,383.875,301.5,342.69,2.168,113.3,2.494,7.7,99.3228261915629,3897.89894554212,89.19,88.76,172.709946468,171.388588,743.3,423.75,301.5,362.62,2.454,112.66,3.071,7.7,99.3228261915629,3897.89894554212,87.15,87.1,172.695249,165.621176,720.4,428.0,301.5,364.75,2.478,114.81,2.903,7.7,99.3228261915629,3897.89894554212,90.2233,0.2754,89.5267,0.9131,190.4547,3.1679,159.9469,0.9734,330.4167,6.6993,315.9567,3.3488,111.7067,1.1385,1.7353,0.0391,89.875,1.045,89.3333,0.9379,185.0681,8.2533,163.5557,4.6741,356.5833,39.1272,329.04,19.5631,111.95,1.1718,1.938,0.3048,91.5517,3.5551,91.7625,4.5124,192.385,16.5879,166.1845,5.8663,389.7969,44.1202,345.5175,21.9987,109.2108,5.192,2.0393,0.2928,0.45,-8.31,0.78,-13.41,4.0418,-39.6832,12.125,-90.675,6.06,-36.29,2.8604,0.6881,normal,1,1.7672,-4.0203,0.0,0.68,0.0,76831684012526.2,18695110842000.0,1.26158320570536
2016-04-30,794.13,164.4125784,187.392717,330.5,301.5,-1.923,-16.118,3.315,-4.441,3.725,6.204,-2.255,-19.193,0.0,0.836,1.764,316.0,7.6,100.0,3927.42504551155,10.6884871419911,-0.1,0.677,29.526,92.14,90.12,1.767,-10.364,0,0,0,2.645,110.96,0,0,4,2016,90.54,89.44,191.067084,159.1372664,765.61,338.125,301.5,319.81,1.77,111.81,2.572,7.6,100.0,3927.42504551155,90.09,88.66,187.0252803,159.676608,767.24,326.0,301.5,313.75,1.743,112.79,2.549,7.6,100.0,3927.42504551155,90.04,90.48,193.2717042,161.0269304,736.03,327.125,301.5,314.31,1.693,110.52,2.615,7.6,100.0,3927.42504551155,91.18,90.4,189.2299005,163.948036,765.7,340.625,301.5,321.06,1.8,110.62,2.78,7.6,100.0,3927.42504551155,88.21,88.26,177.1044894,166.1565808,727.34,383.875,301.5,342.69,2.168,113.3,2.494,7.7,99.3228261915629,3897.89894554212,89.19,88.76,172.709946468,171.388588,743.3,423.75,301.5,362.62,2.454,112.66,3.071,7.7,99.3228261915629,3897.89894554212,90.9233,1.0774,89.4067,0.7306,188.495,2.235,161.0755,2.9026,331.5417,6.1293,316.52,3.0633,111.8533,0.9158,1.759,0.0142,90.3667,1.3169,89.56,0.9359,187.5152,5.6095,162.393,2.8463,341.0417,21.7919,321.27,10.8973,111.6667,1.1713,1.823,0.1727,91.1283,3.0909,90.8942,3.5749,189.3842,13.4217,165.5477,5.579,383.2552,46.755,342.3508,23.3596,110.1692,4.194,2.0338,0.2977,1.6,-5.08,0.68,-10.42,-3.6744,-36.0088,-7.625,-78.5,-3.81,-38.0,2.8478,0.7003,normal,1,-1.5411,-5.1878,0.0,-2.23,0.0,76831684012526.2,18695110842000.0,1.26158320570536
2016-05-31,795.64,168.9556456,171.9603756,313.5,301.5,-8.235,-20.137,2.763,1.6,0.19,1.339,-5.144,-24.195,0.0,0.208,1.823,307.5,7.6,100.0,3927.42504551155,10.6884871419911,-0.1,0.677,29.526,90.72,87.89,-1.541,-9.429,0,0,0,2.663,113.78,0,0,5,2016,92.14,90.12,187.392717,164.4125784,794.13,330.5,301.5,316.0,1.764,110.96,2.645,7.6,100.0,3927.42504551155,90.54,89.44,191.067084,159.1372664,765.61,338.125,301.5,319.81,1.77,111.81,2.572,7.6,100.0,3927.42504551155,90.09,88.66,187.0252803,159.676608,767.24,326.0,301.5,313.75,1.743,112.79,2.549,7.6,100.0,3927.42504551155,90.04,90.48,193.2717042,161.0269304,736.03,327.125,301.5,314.31,1.693,110.52,2.615,7.6,100.0,3927.42504551155,91.18,90.4,189.2299005,163.948036,765.7,340.625,301.5,321.06,1.8,110.62,2.78,7.6,100.0,3927.42504551155,88.21,88.26,177.1044894,166.1565808,727.34,383.875,301.5,342.69,2.168,113.3,2.494,7.7,99.3228261915629,3897.89894554212,91.1333,0.8764,89.15,1.1429,183.4734,10.1384,164.1685,4.9137,327.375,12.6064,314.4367,6.3021,112.1833,1.4466,1.7857,0.0325,90.785,0.7867,89.4983,1.0446,186.6578,7.5696,162.8595,3.6906,329.3125,9.7246,315.405,4.8614,111.7467,1.313,1.7655,0.0453,90.655,2.6073,90.1317,3.0875,185.7711,11.5048,165.7695,5.6636,374.9167,49.6892,338.2075,24.8447,111.0633,3.6462,2.0256,0.3024,-1.42,-5.68,-2.23,-9.15,-15.4323,-43.3575,-17.0,-100.0625,-8.5,-49.72,2.7026,0.6895,normal,1,2.6896,0.5401,1.0,3.39,0.0,76831684012526.2,18695110842000.0,1.26158320570536
2016-06-30,799.91,179.872392,173.0626857,306.625,301.5,0.641,-17.513,6.461,7.889,0.537,1.484,-2.193,-27.232,0.0,0.0,1.772,304.06,7.6,100.0,3927.42504551155,10.6884871419911,-0.1,0.677,29.526,93.16,91.28,2.69,-4.818,0,0,0,2.813,109.55,0,0,6,2016,90.72,87.89,171.9603756,168.9556456,795.64,313.5,301.5,307.5,1.823,113.78,2.663,7.6,100.0,3927.42504551155,92.14,90.12,187.392717,164.4125784,794.13,330.5,301.5,316.0,1.764,110.96,2.645,7.6,100.0,3927.42504551155,90.54,89.44,191.067084,159.1372664,765.61,338.125,301.5,319.81,1.77,111.81,2.572,7.6,100.0,3927.42504551155,90.09,88.66,187.0252803,159.676608,767.24,326.0,301.5,313.75,1.743,112.79,2.549,7.6,100.0,3927.42504551155,90.04,90.48,193.2717042,161.0269304,736.03,327.125,301.5,314.31,1.693,110.52,2.615,7.6,100.0,3927.42504551155,91.18,90.4,189.2299005,163.948036,765.7,340.625,301.5,321.06,1.8,110.62,2.78,7.6,100.0,3927.42504551155,92.0067,1.2255,89.7633,1.7229,177.4719,8.6093,171.0802,7.9459,316.875,12.2901,309.1867,6.1461,111.43,2.1538,1.7863,0.032,91.115,1.259,89.645,1.24,183.9633,9.1776,165.5136,7.9258,323.6458,11.5492,312.5717,5.7746,111.5683,1.5482,1.7608,0.0424,90.4383,2.2245,89.7467,2.5428,182.7091,9.1813,166.8655,6.9832,365.3542,50.961,333.4258,25.4804,111.5025,3.0182,2.0059,0.3112,2.44,-2.6,3.39,-4.62,1.1023,-36.7437,-6.875,-114.75,-3.44,-57.38,2.7755,0.708,normal,1,-7.3637,-0.3864,0.0,-10.08,0.0,76831684012526.2,18695110842000.0,1.26158320570536
2016-07-31,796.67,161.7591752,151.7513571,305.2,282.5,-12.314,-23.091,-10.07,-9.932,-0.405,5.895,-0.465,-29.27,-6.302,-6.302,2.011,293.85,7.6,100.0,3927.42504551155,10.6884871419911,-0.1,0.677,29.526,86.3,81.2,-7.364,-16.072,0,0,0,3.496,123.15,0,0,7,2016,93.16,91.28,173.0626857,179.872392,799.91,306.625,301.5,304.06,1.772,109.55,2.813,7.6,100.0,3927.42504551155,90.72,87.89,171.9603756,168.9556456,795.64,313.5,301.5,307.5,1.823,113.78,2.663,7.6,100.0,3927.42504551155,92.14,90.12,187.392717,164.4125784,794.13,330.5,301.5,316.0,1.764,110.96,2.645,7.6,100.0,3927.42504551155,90.54,89.44,191.067084,159.1372664,765.61,338.125,301.5,319.81,1.77,111.81,2.572,7.6,100.0,3927.42504551155,90.09,88.66,187.0252803,159.676608,767.24,326.0,301.5,313.75,1.743,112.79,2.549,7.6,100.0,3927.42504551155,90.04,90.48,193.2717042,161.0269304,736.03,327.125,301.5,314.31,1.693,110.52,2.615,7.6,100.0,3927.42504551155,90.06,3.4773,86.79,5.1292,165.5915,11.9986,170.1957,9.1201,308.4417,4.4382,301.8033,7.0993,115.4933,6.96,1.8687,0.1259,90.4917,2.3504,88.0983,3.5765,177.0432,14.7294,165.6356,7.8482,319.9917,13.5273,309.1617,9.428,113.6733,4.8669,1.8138,0.1001,89.7233,2.0381,88.4508,2.6107,178.9123,11.675,165.3791,5.8301,354.8292,49.0651,327.3717,25.5384,113.1517,3.5282,1.9912,0.306,-6.86,-8.58,-10.08,-15.55,-21.3113,-45.5622,-1.425,-126.3,-10.21,-72.65,2.3861,0.6559,normal,1,-1.7265,9.8378,1.0,-3.92,0.0,76831684012526.2,18695110842000.0,1.26158320570536
2016-08-31,824.42,150.1534888,149.1793002,318.0625,206.5,-1.695,-16.973,-7.175,-7.651,3.483,13.193,4.214,-26.819,-26.903,-31.509,2.132,262.28,7.6,100.0,3927.42504551155,10.6884871419911,-0.1,0.677,29.526,84.81,77.28,-1.727,-12.002,0,0,0,2.857,129.4,0,0,8,2016,86.3,81.2,151.7513571,161.7591752,796.67,305.2,282.5,293.85,2.011,123.15,3.496,7.6,100.0,3927.42504551155,93.16,91.28,173.0626857,179.872392,799.91,306.625,301.5,304.06,1.772,109.55,2.813,7.6,100.0,3927.42504551155,90.72,87.89,171.9603756,168.9556456,795.64,313.5,301.5,307.5,1.823,113.78,2.663,7.6,100.0,3927.42504551155,92.14,90.12,187.392717,164.4125784,794.13,330.5,301.5,316.0,1.764,110.96,2.645,7.6,100.0,3927.42504551155,90.54,89.44,191.067084,159.1372664,765.61,338.125,301.5,319.81,1.77,111.81,2.572,7.6,100.0,3927.42504551155,90.09,88.66,187.0252803,159.676608,767.24,326.0,301.5,313.75,1.743,112.79,2.549,7.6,100.0,3927.42504551155,88.09,4.4535,83.2533,7.2223,157.9978,13.1098,163.9284,14.9777,309.9625,7.0509,286.73,21.781,120.7,10.1493,1.9717,0.1832,89.6117,3.3195,86.2017,5.6408,170.7356,17.4518,164.0484,9.9704,318.6688,13.2066,300.5833,20.8794,116.4417,7.9875,1.8787,0.1556,89.4608,2.4476,87.5725,4.1572,176.3708,14.4767,164.3424,7.2929,345.1156,42.9941,318.5567,28.3216,114.4458,5.8801,1.9673,0.2796,-1.49,-3.15,-3.92,-10.54,-2.5721,-30.4972,12.8625,-116.5625,-31.57,-105.78,2.0269,0.6446,normal,1,0.4834,5.3649,1.0,-0.16,0.0,76831684012526.2,18695110842000.0,1.26158320570536
2016-09-30,837.21,148.4252336,150.649047,320.0,206.5,0.985,-12.766,-1.151,-10.383,1.551,16.215,0.609,-25.234,0.0,-31.509,2.124,263.25,7.6,100.0,3927.42504551155,10.6884871419911,-0.1,0.677,29.526,85.22,77.12,0.483,-11.458,0,0,0,2.856,129.67,0,0,9,2016,84.81,77.28,149.1793002,150.1534888,824.42,318.0625,206.5,262.28,2.132,129.4,2.857,7.6,100.0,3927.42504551155,86.3,81.2,151.7513571,161.7591752,796.67,305.2,282.5,293.85,2.011,123.15,3.496,7.6,100.0,3927.42504551155,93.16,91.28,173.0626857,179.872392,799.91,306.625,301.5,304.06,1.772,109.55,2.813,7.6,100.0,3927.42504551155,90.72,87.89,171.9603756,168.9556456,795.64,313.5,301.5,307.5,1.823,113.78,2.663,7.6,100.0,3927.42504551155,92.14,90.12,187.392717,164.4125784,794.13,330.5,301.5,316.0,1.764,110.96,2.645,7.6,100.0,3927.42504551155,90.54,89.44,191.067084,159.1372664,765.61,338.125,301.5,319.81,1.77,111.81,2.572,7.6,100.0,3927.42504551155,85.4433,0.7697,78.5333,2.3108,150.5266,1.2904,153.446,7.2511,314.4208,8.044,273.1267,17.9535,127.4067,3.6889,2.089,0.0677,88.725,3.7096,84.1483,6.4154,163.9992,15.7521,162.2631,11.8142,315.6479,9.3866,291.1567,23.1114,119.4183,9.1583,1.9377,0.1724,89.3,2.6668,86.7408,5.142,174.5337,16.273,162.9094,8.5924,336.1156,34.539,310.0983,28.4281,115.6842,7.3458,1.9378,0.2361,0.41,-1.93,-0.16,-9.98,1.4697,-22.0462,1.9375,-108.0,0.97,-101.5,2.0302,0.6477,normal,1,2.1943,7.2049,1.0,1.35,0.0,76831684012526.2,18695110842000.0,1.26158320570536
